City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
524,Sigiriya,LK,2022-05-17 13:19:14,7.9518,80.7426,80.15,73,16,14.56,few clouds
525,Ixtapa,MX,2022-05-17 13:19:14,20.7,-105.2,72.63,88,75,0.0,broken clouds
526,Hervey Bay,AU,2022-05-17 13:19:15,-25.2986,152.8535,72.01,95,10,5.99,clear sky
527,Florianopolis,BR,2022-05-17 13:19:15,-27.6146,-48.5012,60.69,42,0,17.27,clear sky
528,Thurso,GB,2022-05-17 13:15:04,58.5927,-3.5259,52.05,73,20,17.29,few clouds
529,Prestea,GH,2022-05-17 13:19:15,5.4327,-2.1428,95.65,46,83,5.26,broken clouds
530,Rypin,PL,2022-05-17 13:19:16,53.066,19.4094,59.88,44,100,12.75,overcast clouds
531,Bathsheba,BB,2022-05-17 13:19:16,13.2167,-59.5167,86.61,70,20,24.16,few clouds
532,Zeya,RU,2022-05-17 13:19:16,53.75,127.2667,41.31,48,92,3.24,overcast clouds
533,Yumen,CN,2022-05-17 13:19:17,40.2833,97.2,69.06,5,100,4.25,overcast clouds
534,Nishihara,JP,2022-05-17 13:19:17,26.1842,127.7558,69.08,92,40,8.05,scattered clouds
535,Mahanoro,MG,2022-05-17 13:19:17,-19.9,48.8,71.83,84,91,10.89,moderate rain
536,Magnitogorsk,RU,2022-05-17 13:19:18,53.4186,59.0472,56.23,67,75,15.66,light rain
537,Gongzhuling,CN,2022-05-17 13:19:18,43.5008,124.8198,67.28,34,100,14.43,overcast clouds
538,Maun,BW,2022-05-17 13:19:20,-19.9833,23.4167,78.76,31,75,5.75,broken clouds
539,Tautira,PF,2022-05-17 13:19:20,-17.7333,-149.15,80.33,76,13,11.48,few clouds
540,Pemangkat,ID,2022-05-17 13:19:20,1.1667,108.9667,80.37,81,18,5.23,few clouds
541,Shiyan,CN,2022-05-17 13:19:21,32.6475,110.7781,66.42,56,100,2.15,overcast clouds
542,Seydi,TM,2022-05-17 13:19:21,39.4816,62.9137,87.66,20,48,16.78,scattered clouds
543,Vallenar,CL,2022-05-17 13:19:21,-28.5708,-70.7581,64.74,37,0,1.1,clear sky
544,Camocim,BR,2022-05-17 13:19:22,-2.9022,-40.8411,84.07,68,64,12.88,broken clouds
545,Jonkoping,SE,2022-05-17 13:19:22,57.7814,14.1562,68.38,33,0,11.5,clear sky
546,Candelaria,PH,2022-05-17 13:19:22,13.9311,121.4233,78.85,90,100,2.73,moderate rain
547,Tazovskiy,RU,2022-05-17 13:19:23,67.4667,78.7,51.76,74,92,6.46,light rain
548,Khor,RU,2022-05-17 13:19:23,47.8861,134.9464,52.16,85,100,7.56,moderate rain
549,Fauske,NO,2022-05-17 13:19:23,67.2588,15.3918,41.04,84,100,4.21,light rain
550,Sur,OM,2022-05-17 13:20:24,22.5667,59.5289,95.02,28,0,4.92,clear sky
551,Olga,RU,2022-05-17 13:20:24,43.7444,135.2892,46.96,69,0,4.23,clear sky
552,Skowhegan,US,2022-05-17 13:20:24,44.7651,-69.7192,63.16,84,100,11.41,overcast clouds
553,Kushima,JP,2022-05-17 13:20:26,31.4583,131.2333,59.94,78,100,2.64,overcast clouds
554,Ouadda,CF,2022-05-17 13:20:26,8.0777,22.4007,88.0,44,97,3.58,overcast clouds
555,Kieta,PG,2022-05-17 13:20:26,-6.2167,155.6333,79.88,85,50,4.12,light rain
556,Makasar,ID,2022-05-17 13:17:13,-5.14,119.4221,77.05,100,40,1.14,moderate rain
557,Qui Nhon,VN,2022-05-17 13:20:27,13.7667,109.2333,78.24,85,100,9.86,overcast clouds
558,Rosario Oeste,BR,2022-05-17 13:20:27,-14.8361,-56.4275,67.95,54,29,11.83,scattered clouds
559,Awjilah,LY,2022-05-17 13:20:27,29.1081,21.2869,90.43,16,0,2.39,clear sky
560,Kibaya,TZ,2022-05-17 13:20:28,-5.3,36.5667,67.37,59,100,6.55,overcast clouds
561,Vila Velha,BR,2022-05-17 13:19:33,-20.3297,-40.2925,80.55,74,20,5.75,few clouds
562,Windsor,CA,2022-05-17 13:20:00,42.3001,-83.0165,56.21,58,0,12.66,clear sky
563,Shingu,JP,2022-05-17 13:20:28,33.7333,135.9833,58.15,90,99,3.85,overcast clouds
564,Oranjestad,AW,2022-05-17 13:20:29,12.524,-70.027,84.15,74,20,26.46,few clouds
565,Antalaha,MG,2022-05-17 13:20:29,-14.9003,50.2788,81.43,66,4,13.76,clear sky
566,Paita,PE,2022-05-17 13:20:29,-5.0892,-81.1144,67.05,78,100,8.75,overcast clouds
567,Grand Gaube,MU,2022-05-17 13:20:30,-20.0064,57.6608,75.6,77,2,4.0,clear sky
568,Damavand,IR,2022-05-17 13:20:30,35.7178,52.065,69.62,18,6,13.24,clear sky
569,Sobolevo,RU,2022-05-17 13:20:30,54.4299,31.8996,51.8,58,100,12.12,light rain
570,Pangoa,PE,2022-05-17 13:20:31,-12.1167,-73.0,63.46,97,100,1.79,overcast clouds
571,San Quintin,MX,2022-05-17 13:20:31,30.4833,-115.95,59.45,84,99,14.36,overcast clouds
572,Deputatskiy,RU,2022-05-17 13:20:31,69.3,139.9,25.68,93,100,1.72,overcast clouds
573,Marzuq,YE,2022-05-17 13:20:32,14.4,46.4667,89.31,9,9,15.17,clear sky
574,San Ignacio,BZ,2022-05-17 13:20:32,17.1561,-89.0714,75.34,94,75,4.61,broken clouds
575,Imbituba,BR,2022-05-17 13:20:32,-28.24,-48.6703,64.09,53,0,5.01,clear sky
576,Tayoltita,MX,2022-05-17 13:20:33,24.0833,-105.9333,69.04,62,100,1.61,overcast clouds
577,Tambura,SS,2022-05-17 13:20:33,5.6,27.4667,91.35,39,100,3.83,overcast clouds
578,Sola,VU,2022-05-17 13:20:33,-13.8833,167.55,80.56,80,97,13.98,overcast clouds
579,Altamont,US,2022-05-17 13:20:34,42.2068,-121.7372,38.79,95,100,0.0,mist
580,Beidao,CN,2022-05-17 13:20:34,34.5686,105.8933,59.4,69,100,6.29,overcast clouds
581,Sao Joao Da Barra,BR,2022-05-17 13:17:45,-21.6403,-41.0511,77.09,77,41,8.14,scattered clouds
582,Drumheller,CA,2022-05-17 13:20:34,51.4617,-112.7101,51.13,71,100,8.05,overcast clouds
583,Whitefish,US,2022-05-17 13:16:02,48.4111,-114.3376,50.11,84,100,3.44,overcast clouds
584,Ulaanbaatar,MN,2022-05-17 13:20:35,47.9077,106.8832,62.73,25,75,6.71,broken clouds
585,Tukrah,LY,2022-05-17 13:20:35,32.5341,20.5791,78.82,30,0,8.55,clear sky
586,Biloela,AU,2022-05-17 13:20:36,-24.4167,150.5,69.89,47,100,7.92,overcast clouds
587,Bubaque,GW,2022-05-17 13:20:36,11.2833,-15.8333,79.86,82,20,6.82,few clouds
588,Soma,TR,2022-05-17 13:20:36,39.1855,27.6094,88.75,31,0,8.48,clear sky
589,Uarini,BR,2022-05-17 13:20:37,-2.99,-65.1083,75.45,94,99,4.65,overcast clouds
590,Matara,LK,2022-05-17 13:20:37,5.9485,80.5353,78.91,90,33,12.8,scattered clouds
591,Fonte Boa,BR,2022-05-17 13:20:37,-2.4959,-66.2662,74.01,99,100,3.94,overcast clouds
592,Timiryazevskoye,RU,2022-05-17 13:20:38,56.49,84.8769,81.55,51,91,20.13,light rain
593,Raglan,NZ,2022-05-17 13:20:38,-37.8,174.8833,65.44,98,100,11.34,light rain
594,Mudgee,AU,2022-05-17 13:20:39,-32.5943,149.5871,44.62,90,0,3.29,clear sky
595,Ostrovnoy,RU,2022-05-17 13:20:39,68.0531,39.5131,37.96,63,85,17.78,overcast clouds
596,Black River,JM,2022-05-17 13:20:39,18.0264,-77.8487,80.85,74,100,3.51,overcast clouds
597,Andijon,UZ,2022-05-17 13:21:40,40.7821,72.3442,83.48,21,8,2.8,clear sky
598,Walvis Bay,NA,2022-05-17 13:21:40,-22.9575,14.5053,99.55,12,0,16.11,clear sky
599,Mobara,JP,2022-05-17 13:21:40,35.4167,140.3,60.78,86,100,2.44,overcast clouds
600,Shitanjing,CN,2022-05-17 13:21:41,39.2342,106.3439,65.62,8,100,2.84,overcast clouds
601,Eldorado,BR,2022-05-17 13:21:41,-23.7869,-54.2836,51.57,66,2,10.71,clear sky
602,Yerbogachen,RU,2022-05-17 13:21:41,61.2767,108.0108,58.86,49,86,2.44,overcast clouds
603,Phan Thiet,VN,2022-05-17 13:21:42,10.9333,108.1,80.28,86,95,9.22,overcast clouds
604,Raalte,NL,2022-05-17 13:21:42,52.3858,6.275,75.29,71,85,1.52,overcast clouds
605,Chapais,CA,2022-05-17 13:21:42,49.7834,-74.8492,42.58,94,100,18.9,light rain
606,Gweta,BW,2022-05-17 13:21:43,-20.1833,25.2333,78.19,24,5,8.25,clear sky
607,Aasiaat,GL,2022-05-17 13:21:43,68.7098,-52.8699,25.97,78,7,2.8,clear sky
608,Atambua,ID,2022-05-17 13:21:43,-9.1061,124.8925,73.27,85,30,4.43,scattered clouds
609,Svetlaya,RU,2022-05-17 13:21:44,46.5389,138.3297,45.46,79,85,8.5,overcast clouds
610,Codlea,RO,2022-05-17 13:21:44,45.7,25.45,72.84,56,100,9.35,overcast clouds
611,Bandeirantes,BR,2022-05-17 13:21:44,-23.11,-50.3675,54.03,53,0,7.27,clear sky
612,Shenzhen,CN,2022-05-17 13:21:15,22.5455,114.0683,74.21,86,40,6.58,scattered clouds
613,Betare Oya,CM,2022-05-17 13:21:45,5.6,14.0833,82.2,63,99,2.98,light rain
614,Shache,CN,2022-05-17 13:21:45,38.4167,77.2406,79.63,19,100,13.98,moderate rain
615,Puerto Suarez,BO,2022-05-17 13:21:46,-18.95,-57.8,63.16,82,0,9.22,clear sky
616,Westport,US,2022-05-17 13:21:46,41.1415,-73.3579,67.44,70,0,14.97,clear sky
617,Southbridge,US,2022-05-17 13:21:46,42.0751,-72.0334,64.45,68,0,3.0,clear sky
618,Naryan-Mar,RU,2022-05-17 13:21:47,67.6713,53.087,33.44,93,100,12.77,overcast clouds
619,Zhangjiakou,CN,2022-05-17 13:21:47,40.81,114.8794,66.9,22,0,9.6,light rain
620,Eidsvag,NO,2022-05-17 13:21:47,62.7767,8.0668,60.85,27,0,1.63,clear sky
621,Ust-Koksa,RU,2022-05-17 13:21:48,50.2696,85.6108,65.34,50,86,1.23,overcast clouds
622,Cururupu,BR,2022-05-17 13:21:48,-1.8283,-44.8683,86.58,63,100,7.67,overcast clouds
623,Tahe,CN,2022-05-17 13:21:48,52.3333,124.7333,40.96,35,3,3.94,clear sky
624,Lingao,CN,2022-05-17 13:21:49,19.9103,109.6859,73.83,83,100,13.35,overcast clouds
625,Iquitos,PE,2022-05-17 13:21:49,-3.7481,-73.2472,73.44,100,100,4.61,overcast clouds
626,General Pico,AR,2022-05-17 13:21:49,-35.6566,-63.7568,43.56,74,0,10.8,clear sky
627,Copiapo,CL,2022-05-17 13:18:35,-27.3667,-70.3333,51.49,30,1,0.76,clear sky
628,Rolla,US,2022-05-17 13:21:50,37.9514,-91.7713,67.51,68,0,8.05,clear sky
629,Luebo,CD,2022-05-17 13:21:50,-5.35,21.4167,91.02,40,98,2.48,overcast clouds
630,Abnub,EG,2022-05-17 13:21:50,27.2696,31.1511,95.05,10,27,17.07,scattered clouds
631,Papillion,US,2022-05-17 13:20:10,41.1544,-96.0422,69.22,66,0,8.05,clear sky
632,Huarmey,PE,2022-05-17 13:21:51,-10.0681,-78.1522,65.57,82,67,3.78,broken clouds
633,Tirumullaivasal,IN,2022-05-17 13:21:51,11.2333,79.8333,87.01,72,42,19.53,scattered clouds
634,Melfort,CA,2022-05-17 13:21:51,52.8667,-104.6177,44.73,76,100,6.91,overcast clouds
635,Msowero,TZ,2022-05-17 13:21:52,-6.5333,37.2,81.18,48,36,8.16,scattered clouds
636,Santa Isabel Do Rio Negro,BR,2022-05-17 13:21:52,-0.4139,-65.0192,77.88,94,100,1.63,overcast clouds
637,Abomey,BJ,2022-05-17 13:21:52,7.1829,1.9912,96.89,38,40,5.99,scattered clouds
638,Plettenberg Bay,ZA,2022-05-17 13:21:53,-34.0527,23.3716,77.59,42,7,3.36,clear sky
639,Luanda,AO,2022-05-17 13:21:53,-8.8368,13.2343,82.4,74,20,11.5,few clouds
640,Umm Lajj,SA,2022-05-17 13:21:53,25.0213,37.2685,84.96,56,0,8.97,clear sky
641,Orlik,RU,2022-05-17 13:21:54,52.5178,99.825,52.68,63,76,2.04,broken clouds
642,Iwanai,JP,2022-05-17 13:21:54,42.9744,140.5089,49.41,76,54,5.28,broken clouds
643,Morwell,AU,2022-05-17 13:21:55,-38.2333,146.4,54.34,50,88,9.55,overcast clouds
644,Jafarpur,IN,2022-05-17 13:21:55,22.3208,88.2306,92.07,71,95,12.97,overcast clouds
645,Marsa Matruh,EG,2022-05-17 13:21:55,31.3525,27.2453,75.97,48,0,11.54,clear sky
646,Laredo,US,2022-05-17 13:22:00,27.5064,-99.5075,73.69,88,75,13.8,broken clouds
647,Morehead,US,2022-05-17 13:20:34,37.2711,-87.1764,70.0,74,0,1.01,clear sky
648,Katobu,ID,2022-05-17 13:22:59,-4.9408,122.5276,76.57,93,100,4.18,overcast clouds
649,Pichayevo,RU,2022-05-17 13:23:00,53.2363,42.2032,43.54,93,100,10.33,light rain
650,Xinxiang,CN,2022-05-17 13:23:00,35.3089,113.8672,75.52,15,2,5.77,clear sky
651,Sabaudia,IT,2022-05-17 13:23:00,41.3003,13.0282,84.33,62,97,11.07,overcast clouds
652,Shenjiamen,CN,2022-05-17 13:23:01,29.9576,122.298,62.47,69,100,9.95,overcast clouds
653,Rabo De Peixe,PT,2022-05-17 13:23:01,37.8,-25.5833,65.28,78,20,24.16,few clouds
654,Sitges,ES,2022-05-17 13:23:01,41.2351,1.8119,94.15,58,0,10.02,clear sky
655,Souillac,MU,2022-05-17 13:23:02,-20.5167,57.5167,75.58,73,75,16.11,light rain
656,Vaitape,PF,2022-05-17 13:23:02,-16.5167,-151.75,80.26,75,22,11.79,light rain
657,Pasca,CO,2022-05-17 13:23:02,4.3072,-74.3006,60.87,93,100,1.9,overcast clouds
658,Baijiantan,CN,2022-05-17 13:23:03,45.6333,85.1833,84.02,20,9,8.01,clear sky
659,Ramsi,EE,2022-05-17 13:23:03,58.3066,25.5416,48.27,52,68,11.52,broken clouds
660,Marang,MY,2022-05-17 13:23:03,5.2056,103.2059,84.11,76,100,2.39,overcast clouds
661,Ucluelet,CA,2022-05-17 13:23:04,48.9329,-125.5528,44.1,90,100,3.22,overcast clouds
662,Dolzhanskaya,RU,2022-05-17 13:23:04,46.6311,37.8039,60.42,66,87,15.88,overcast clouds
663,Seguela,CI,2022-05-17 13:23:04,7.9611,-6.6731,95.97,37,92,6.08,overcast clouds
664,San Ramon De La Nueva Oran,AR,2022-05-17 13:20:39,-23.1322,-64.326,57.61,67,10,1.03,clear sky
665,Novomykolayivka,UA,2022-05-17 13:23:05,47.9781,35.9102,63.39,41,97,14.61,overcast clouds
666,Bonavista,CA,2022-05-17 13:23:05,48.6499,-53.1147,39.97,88,100,8.39,overcast clouds
667,Manokwari,ID,2022-05-17 13:23:05,-0.8667,134.0833,81.43,77,100,7.05,overcast clouds
668,Grants,US,2022-05-17 13:23:10,35.1473,-107.8514,48.43,21,0,0.0,clear sky
669,Gua Musang,MY,2022-05-17 13:23:10,4.8823,101.9644,77.97,86,100,1.03,overcast clouds
670,Otradnoye,RU,2022-05-17 13:23:11,59.7775,30.8181,45.03,85,100,10.2,overcast clouds
671,Teknaf,BD,2022-05-17 13:23:11,20.8624,92.3058,83.98,81,26,5.53,scattered clouds
672,Mazarron,ES,2022-05-17 13:23:11,37.5992,-1.3149,91.81,54,0,5.95,clear sky
673,Tondano,ID,2022-05-17 13:23:12,1.3038,124.9112,69.89,95,37,0.67,scattered clouds
674,Nouadhibou,MR,2022-05-17 13:23:12,20.931,-17.0347,71.91,61,100,18.37,overcast clouds
675,Matagami,CA,2022-05-17 13:23:12,49.7502,-77.6328,32.11,86,100,21.85,overcast clouds
676,Freeport,US,2022-05-17 13:19:46,40.6576,-73.5832,67.96,64,0,13.8,clear sky
677,Jackson,US,2022-05-17 13:23:13,42.4165,-122.8345,48.07,81,75,4.61,broken clouds
678,San Rafael,AR,2022-05-17 13:23:04,-34.6177,-68.3301,43.43,45,0,4.83,clear sky
679,Campbell River,CA,2022-05-17 13:23:13,50.0163,-125.2446,44.13,100,75,2.3,broken clouds
680,Stony Plain,CA,2022-05-17 13:23:13,53.5334,-114.0021,46.2,88,0,9.22,clear sky
681,North Bend,US,2022-05-17 13:23:14,43.4065,-124.2243,44.51,97,75,5.75,fog
682,Mayumba,GA,2022-05-17 13:23:14,-3.432,10.6554,82.83,75,100,6.55,light rain
683,Mwinilunga,ZM,2022-05-17 13:23:14,-11.7358,24.4293,72.3,52,100,3.53,overcast clouds
684,North Platte,US,2022-05-17 13:23:15,41.1239,-100.7654,63.25,75,0,7.0,clear sky
685,Tabou,CI,2022-05-17 13:23:15,4.423,-7.3528,84.27,71,100,6.87,light rain
686,Nytva,RU,2022-05-17 13:23:15,57.9404,55.334,58.89,78,95,5.46,overcast clouds
687,Elizabeth City,US,2022-05-17 13:23:16,36.2946,-76.2511,73.42,77,0,8.05,clear sky
688,Gallipoli,TR,2022-05-17 13:23:16,40.4103,26.6708,82.26,56,0,5.61,clear sky
689,Porto Santo,PT,2022-05-17 13:23:17,33.072,-16.3415,70.18,78,20,9.22,few clouds
690,Limbang,MY,2022-05-17 13:23:17,4.75,115.0,77.11,97,100,2.71,overcast clouds
691,Durban,ZA,2022-05-17 13:24:17,-29.8579,31.0292,78.93,81,0,4.0,clear sky
692,Nikki,BJ,2022-05-17 13:24:18,9.9401,3.2108,99.14,28,26,4.32,scattered clouds
693,Riohacha,CO,2022-05-17 13:24:18,11.5444,-72.9072,82.51,83,75,9.22,broken clouds
694,Usinsk,RU,2022-05-17 13:24:18,65.9939,57.5281,38.91,72,100,13.27,overcast clouds
